"Latest: Time (s)","Latest: Position (m)","Latest: Velocity (m/s)","Latest: Acceleration (m/s²)"
2.999994,0.3030405,0.540807276059,-1.06835412796
3.032252,0.3205335,0.479372042077,-2.43848237159
3.06451,0.3349395,0.377619935795,-3.58402861426
3.096768,0.345744,0.242344276355,-4.46455283543
3.129026,0.3514035,0.078566212688,-4.9228730684
3.161284,0.350889,-0.0896422765068,-4.86145001831
3.193542,0.3452295,-0.245297893374,-4.38303694494
3.2258,0.3345965,-0.380868914516,-3.54880255862
3.258058,0.3198475,-0.483507105903,-2.37413441435
3.290316,0.302183,-0.540364233506,-0.966999736822
3.322574,0.283661,-0.546566829245,0.492401759729
3.354832,0.265825,-0.507431403752,1.90932851771
3.38709,0.249704,-0.421038105965,3.20340917551
3.419348,0.2375275,-0.292851127369,4.19495269839
3.451606,0.230153,-0.13852463816,4.75577185139
3.483864,0.228438,0.0243673404013,4.89985532085
3.516122,0.2316965,0.186963957261,4.64933066521
3.54838,0.240786,0.33641697839,3.94722578001
3.580638,0.2543345,0.451903403807,2.855345225
3.612896,0.27097,0.526629914371,1.51383020346
3.645154,0.289492,0.554098552642,0.0122083080924
3.677412,0.3081855,0.526925276073,-1.47173697452
3.70967,0.3246495,0.453675574018,-2.7706500876
3.741928,0.3383695,0.342619574128,-3.84053025408
3.774186,0.3476305,0.198630744484,-4.60380384961
3.806444,0.3517465,0.0342619574128,-4.94054968116
3.838702,0.34986,-0.132469723273,-4.80854734991
3.87096,0.3428285,-0.285762446525,-4.26489613017
3.903218,0.330995,-0.41867521235,-3.29700620422
3.935476,0.3147025,-0.509351254814,-1.9506587274
3.967734,0.296695,-0.54745291435,-0.472944768706
3.999992,0.278173,-0.537262935637,0.951230672203
4.03225,0.261023,-0.484245510158,2.29020229622
4.064508,0.2457595,-0.387071510254,3.49615422997
4.096766,0.234955,-0.249728318901,4.3774414704
4.129024,0.2292955,-0.094663425438,4.86895304099
4.161282,0.228438,0.0741357871605,4.94830704359
4.19354,0.2340975,0.239390659337,4.49227586839
4.225798,0.2447305,0.375847765584,3.59560107298
4.258056,0.259308,0.476123063357,2.45857521199
4.290314,0.2762865,0.53933046755,1.12049377711
4.322572,0.295323,0.554689276045,-0.407579452461
4.35483,0.3136735,0.51200951013,-1.89991794689
4.387088,0.3294515,0.42502548894,-3.1568650009
4.419346,0.341971,0.301711978424,-4.14065116135
4.451604,0.3496885,0.149600701979,-4.77548318216
4.483862,0.3520895,-0.0187554680665,-4.94728968459
4.51612,0.3483165,-0.182681212585,-4.63089103319
4.548378,0.3397415,-0.326374680527,-3.94061294646
4.580636,0.3267075,-0.445405446366,-2.91257166918
4.612894,0.3099005,-0.522494850545,-1.58631703276
4.645152,0.2917215,-0.550849573921,-0.125389497699
4.67741,0.2731995,-0.531503382451,1.36262522094
4.709668,0.2560495,-0.46046889316,2.73809459936
4.741926,0.2423295,-0.345720871997,3.79856419501
4.774184,0.23324,-0.206753191284,4.52254229887
4.806442,0.228438,-0.0471101914426,4.9265609948
4.8387,0.22981,0.123756553069,4.85254812699
4.870958,0.2368415,0.280298255041,4.2594278255
4.903216,0.248675,0.408042191084,3.284925066
4.935474,0.26411,0.498422871846,2.04832519214
4.967732,0.281946,0.544499297332,0.643098062745
4.99999,0.300468,0.542284084568,-0.838303822348
5.032248,0.318304,0.488380573983,-2.24505699025
5.064506,0.333053,0.391354254931,-3.43129759323
5.096764,0.344372,0.26080438272,-4.34984560731
5.129022,0.3507175,0.100718340326,-4.87340398665
5.16128,0.3510605,-0.0673424680183,-4.89311531743
5.193538,0.346087,-0.226247063605,-4.46722340283
5.225796,0.3359685,-0.364919382617,-3.65867733145
5.258054,0.321734,-0.471101914426,-2.51732769469
5.290312,0.3044125,-0.533275552662,-1.14974284858
5.32257,0.286062,-0.546566829245,0.291219015955
5.354828,0.2680545,-0.514520084596,1.72836578421
5.387086,0.2515905,-0.433443297442,3.06873627686
5.419344,0.2388995,-0.308505297566,4.1065696346
5.451602,0.2310105,-0.156394021121,4.70579409013
5.48386,0.2286095,0.00575955318577,4.88090700933
5.516118,0.2313535,0.168060808344,4.65963142516
5.548376,0.239757,0.317366148621,4.01716921179
